,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,OFTO,Station,Voltage (kV),Year,Status,Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV)
1548,COYL2-,CRCK2-,25.0,0.0,OHL,0.1824,1.4207,5.0907,1110.0,1090.0,1060.0,1090.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1549,CRCK2-,MAHI2-,25.0,0.0,OHL,0.1824,1.4207,5.0907,1110.0,1090.0,1060.0,1090.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1550,DALB2A,DALL2-,5.7,0.0,OHL,0.0241,0.2328,1.5851,570.0,570.0,570.0,570.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1551,DALB2B,WIYH2-,72.45,0.0,OHL,0.3064,2.9592,20.1469,570.0,570.0,570.0,570.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1552,DENN2-,DENN2T,1.0,0.0,OHL,0.0,0.0,0.0,4763.0,4763.0,4763.0,4763.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1553,DENN2T,EERH2-,24.88,0.0,OHL,0.0561,0.8727,7.9683,1500.0,1500.0,1500.0,1500.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1554,DENN4-,KINN4-,16.1,0.0,OHL,0.0178,0.273,10.7108,2550.0,2420.0,2210.0,2420.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1555,DENN4-,KINN4-,16.1,0.0,OHL,0.0178,0.273,10.7108,2550.0,2420.0,2210.0,2420.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1556,DEVM1-,SPAV1Q,7.63,0.0,OHL,0.5726,1.7268,0.3878,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2026.0,Change,,,,
1557,DEVM1-,SPAV1R,7.51,0.0,OHL,0.5636,1.699,0.3818,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2026.0,Change,,,,
1558,DUNF1Q,INKE1Q,7.58,0.09,Composite,0.5757,1.7891,0.5513,132.0,122.0,106.0,122.0,spt_circuit_changes,,,,2026.0,Change,,,,
1559,DUNF1R,INKE1R,7.58,0.09,Composite,0.5757,1.7891,0.5513,132.0,122.0,106.0,122.0,spt_circuit_changes,,,,2026.0,Change,,,,
1560,EAST1Q,GLLE1-,1.5,0.3,Composite,0.1236,0.3498,0.4484,133.0,124.0,107.0,124.0,spt_circuit_changes,,,,2026.0,Change,,,,
1561,ELVA1-,NLEI1-,14.0,0.0,OHL,0.7436,2.9782,0.7639,226.0,216.0,200.0,216.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1562,EUCH1-,LORG1-,3.5,0.0,OHL,0.2629,0.7701,0.1843,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1563,EWEH1Q,GRNA1-,15.9,0.36,Composite,1.2138,3.4754,1.4335,295.0,295.0,295.0,295.0,spt_circuit_changes,,,,2026.0,Change,,,,
1564,EWEH1Q,HORI1-,6.0,0.0,OHL,0.4507,1.3202,0.316,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1565,FASI1-,FASI1A,5.0,0.0,OHL,0.3756,1.1002,0.2633,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1566,FASI1-,FASI1B,5.0,0.0,OHL,0.3756,1.1002,0.2633,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1567,FASI1A,HAWI1D,19.11,0.0,OHL,1.7391,4.468,0.9407,133.0,124.0,107.0,124.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1568,FASI1A,JUNV1-,31.5,0.0,OHL,2.3859,7.5314,1.5385,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1569,FASI1B,HAWI1C,19.11,0.0,OHL,1.7391,4.468,0.9407,133.0,124.0,107.0,124.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1570,FASI1B,JUNV1A,31.5,0.0,OHL,2.3859,7.5314,1.5385,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1571,GALA1-,HAWI1-,23.55,0.0,OHL,1.7838,5.6307,1.1502,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1572,GALA1-,HAWI1-,23.55,0.0,OHL,1.7838,5.6307,1.1502,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1573,GHPS1-,GLGL1-,10.0,0.0,OHL,0.2554,1.7761,0.6376,482.0,445.0,385.0,445.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1574,GHPS1-,GLGL1-,10.0,0.0,OHL,0.2554,1.7761,0.6376,482.0,445.0,385.0,445.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1575,GHPS1-,LETH1-,0.0,3.0,Cable,0.0404,0.2597,9.3604,200.0,200.0,200.0,200.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1576,GLGL3-,GLMU3-,0.0,10.0,Cable,2.7669,8.7439,1.1735,40.0,38.0,38.0,38.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1577,GLLE1-,HOLM1T,18.58,0.0,OHL,0.479,3.4684,1.142,482.0,460.0,420.0,460.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1578,GLLE1-,KEOO1-,7.68,0.0,OHL,0.1961,1.3641,0.4896,482.0,445.0,385.0,445.0,spt_circuit_changes,,,,2026.0,Change,,,,
1579,GNSH1-,KEOO1Q,10.1,0.9,Composite,0.7816,2.2655,2.0167,241.0,230.0,210.0,230.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1580,GNSH1-,TRSN1-,5.0,0.0,OHL,0.3751,1.1011,0.263,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1581,GORG1Q,TELR1Q,0.0,4.6,Cable,0.0433,0.0995,18.1296,72.0,72.0,72.0,72.0,spt_circuit_changes,,,,2026.0,Change,,,,
1582,GORG1R,TELR1R,0.0,4.6,Cable,0.0433,0.0995,18.1296,72.0,72.0,72.0,72.0,spt_circuit_changes,,,,2026.0,Change,,,,
1583,GRNA1-,JUNV1-,4.74,0.0,OHL,0.359,1.1333,0.2315,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2026.0,Change,,,,
1584,GRNA1-,JUNV1A,4.74,0.0,OHL,0.359,1.1333,0.2315,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1585,GRNA4-,HAKB4B,1.97,0.0,OHL,0.0035,0.0381,1.1674,2370.0,2270.0,2270.0,2270.0,spt_circuit_changes,,,,2026.0,Change,,,,
1586,HAKB4-,MOFF4C,43.79,0.0,OHL,0.0772,0.8467,25.9494,2370.0,2270.0,2270.0,2270.0,spt_circuit_changes,,,,2026.0,Change,,,,
1587,HOLM1-,HOLM1T,8.0,0.0,OHL,0.6078,1.7331,0.4228,365.0,360.0,350.0,360.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1588,HOLM1-,LORG1-,10.0,0.0,OHL,0.7598,2.1663,0.5285,284.0,279.0,270.0,279.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1589,HOLM1-,SHRG1-,1.01,0.0,OHL,0.0759,0.2222,0.0532,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1590,HOLM1T,NECU1B,16.35,0.0,OHL,0.4243,3.1565,0.9785,482.0,460.0,420.0,460.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1591,HUCR4-,HUNE4-,0.0,0.4,Cable,0.0002,0.0053,4.4477,1247.0,1247.0,1247.0,1247.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1592,HUNE1-,HUNF1Q,0.0,0.18,Cable,0.003,0.016,0.396,146.0,146.0,146.0,146.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1593,HUNE1-,HUNF1R,0.0,0.1,Cable,0.003,0.016,0.264,146.0,146.0,146.0,146.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1594,HUNE1-,JUNA1T,0.0,3.62,Cable,0.052,0.365,12.94,175.0,175.0,175.0,175.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1595,HUNE4-,KILS4-,59.125,0.0,OHL,0.0853,1.1104,36.755,2030.0,1930.0,1770.0,1930.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1596,HUNE4-,KILS4T,59.125,0.0,OHL,0.0853,1.1104,36.755,2030.0,1930.0,1770.0,1930.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1597,JUNB1A,JUNV1A,1.0,0.0,OHL,0.0,0.0001,0.0,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1598,KEOO1-,KEOO1Q,3.0,0.0,OHL,0.0779,0.5792,0.1795,482.0,460.0,420.0,460.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1599,KINB4J,KINN4-,8.8,0.0,OHL,0.0181,0.1864,4.8531,2000.0,1920.0,1790.0,1920.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1600,KINB4K,KINN4-,8.8,0.0,OHL,0.0181,0.1864,4.8531,2000.0,1920.0,1790.0,1920.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1601,KINC2-,KINN2A,0.0,1.9,Cable,0.0023,0.0168,19.8619,550.0,550.0,550.0,550.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1602,KINC2-,KINN2B,0.0,1.9,Cable,0.0023,0.0168,19.8619,550.0,550.0,550.0,550.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1603,KNOK1-,MAHI1C,2.5,0.5,Composite,0.1407,0.5692,0.9179,241.0,230.0,210.0,230.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1604,LAMB2-,WIYH2-,17.88,0.0,OHL,0.0756,0.7303,4.9691,1380.0,1320.0,1230.0,1320.0,spt_circuit_changes,,,,2026.0,Change,,,,
1605,LAMB2T,WIYH2-,17.88,0.0,OHL,0.0756,0.7303,4.9691,1380.0,1320.0,1230.0,1320.0,spt_circuit_changes,,,,2026.0,Change,,,,
1606,MOFF1-,SCOP1-,2.5,0.3,Composite,0.1924,0.5661,0.6908,293.0,293.0,293.0,293.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1607,MOFF1A,SCOP1A,2.5,0.3,Composite,0.1924,0.5661,0.6908,293.0,293.0,293.0,293.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1608,NECU1B,OHLL1-,0.0,3.0,Cable,0.0534,0.2861,3.5006,180.0,180.0,180.0,180.0,spt_circuit_changes,,,,2026.0,Addition,,,,
1609,AYRS4-,HUNE4-,0.0,0.9,Cable,0.0005,0.012,10.0073,1247.0,1247.0,1247.0,1247.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1610,BONN2-,DENN2-,3.25,1.0,Composite,0.0152,0.1771,6.0825,1380.0,1320.0,1230.0,1320.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1611,BONN2-,NEAR2T,17.0,0.0,OHL,0.0739,0.7786,4.3255,1380.0,1320.0,1230.0,1320.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1612,BONN4-,DENN4-,3.25,0.75,Composite,0.0071,0.0733,18.48,2770.0,2770.0,2770.0,2770.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1613,BONN4-,WISH4-,40.36,0.0,OHL,0.0862,0.837,22.708,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1614,BRAP1-,ERSK1Q,3.17,5.4,Composite,0.3985,1.1026,12.4454,121.0,110.0,106.0,110.0,spt_circuit_changes,,,,2028.0,Change,,,,
1615,BRAP1-,ERSK1R,3.45,6.23,Composite,0.4418,1.1771,12.9647,102.0,79.0,79.0,79.0,spt_circuit_changes,,,,2028.0,Change,,,,
1616,BREE1-,NECU1-,6.5,0.4,Composite,0.4941,1.4667,0.85,199.0,191.0,178.0,191.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1617,BRNX4-,BRNX4A,0.0,0.25,Cable,0.0,0.0,0.0,2770.0,2770.0,2770.0,2770.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1618,BRNX4-,ECCL4B,34.2,0.0,OHL,0.0442,0.6403,20.975,2522.0,2397.0,2189.0,2397.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1619,BRNX4-,SMEA4Q,54.32,0.0,OHL,0.0716,1.0582,32.3337,2473.0,2349.0,2148.0,2349.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1620,BRNX4-,TORN4-,0.0,1.94,Cable,0.0005,0.013,43.1426,945.0,800.0,800.0,800.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1621,BRNX4-,TORN4-,0.0,2.1,Cable,0.0005,0.014,46.7008,1040.0,900.0,900.0,900.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1622,BRNX4Q,CRYR4-,9.36,0.0,OHL,0.012,0.1717,5.799,2522.0,2397.0,2189.0,2397.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1623,BRNX4Q,TORN4-,0.0,1.97,Cable,0.002,0.0326,38.612,935.0,785.0,785.0,785.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1624,BRNX4R,ECCL4A,34.2,0.0,OHL,0.0442,0.6403,20.975,2522.0,2397.0,2189.0,2397.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1625,BRNX4R,TORN4-,0.0,1.94,Cable,0.0019,0.0321,38.024,900.0,760.0,760.0,760.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1626,CHAP1-,GRNA1-,12.83,0.35,Composite,0.7983,3.0495,1.0029,198.0,186.0,168.0,186.0,spt_circuit_changes,,,,2028.0,Change,,,,
1627,CHAP1-,GRNA1-,12.83,0.3,Composite,0.797,3.0442,0.9509,198.0,186.0,168.0,186.0,spt_circuit_changes,,,,2028.0,Change,,,,
1628,CHAP1-,OFOA1T,24.82,0.18,Composite,0.984,5.6173,1.5274,171.0,155.0,155.0,155.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1629,CLFO1-,CURR1A,27.0,1.6,Composite,2.1169,6.0497,3.3907,133.0,124.0,107.0,124.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1630,COAB4-,COAL4-,0.0,2.5,Cable,0.0017,0.032,27.7981,1247.0,1247.0,1247.0,1247.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1631,COAL4-,REDS4-,11.0,0.0,OHL,0.0192,0.2085,6.5859,2210.0,2130.0,1980.0,2130.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1632,COAN4-,REDS4-,11.0,0.0,OHL,0.0192,0.2085,6.5859,2210.0,2130.0,1980.0,2130.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1633,COAN4-,STHA4A,21.79,0.0,OHL,0.0381,0.413,13.045,2210.0,2130.0,1980.0,2130.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1634,CRCK3A,KNCR3-,0.0,2.5,Cable,0.3459,1.093,0.5868,40.0,38.0,38.0,38.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1635,CULR2-,KINC2-,7.64,0.0,OHL,0.031,0.3202,2.0963,1380.0,1320.0,1230.0,1320.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1636,CULR2-,MOSM2-,28.136,0.0,OHL,0.1075,1.1446,7.8879,1330.0,1280.0,1180.0,1280.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1637,CURR2-,GRMO2-,42.88,0.0,OHL,0.1826,1.7729,11.8962,1120.0,1060.0,990.0,1060.0,spt_circuit_changes,,,,2028.0,Change,,,,
1638,CURR4T,HARB4Q,17.7,0.0,OHL,0.0371,0.3345,10.6864,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1639,DAER1-,MOFF1A,6.1,6.8,Composite,0.6601,1.7847,8.6959,133.0,124.0,107.0,124.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1640,DENN2T,KINC2-,17.75,0.0,OHL,0.0442,0.6319,5.6188,1500.0,1500.0,1500.0,1500.0,spt_circuit_changes,,,,2028.0,Change,,,,
1641,DUMF1-,OFOA1T,2.08,0.0,OHL,0.0822,0.4694,0.1069,229.0,212.0,183.0,212.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1642,ECCL1-,GALA1-,30.58,0.0,OHL,1.6249,6.7325,1.5989,242.0,232.0,214.0,232.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1643,ECCL1-,GALA1-,30.14,0.0,OHL,1.6015,6.6324,1.5764,242.0,232.0,214.0,232.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1644,EERH2-,NEAR2T,7.74,0.0,OHL,0.0332,0.3289,2.0967,1380.0,1320.0,1230.0,1320.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1645,ELVA4-,REDS4-,15.77,0.0,OHL,0.0276,0.2989,9.4418,2210.0,2130.0,1980.0,2130.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1646,ELVA4-,REDS4-,15.77,0.0,OHL,0.0276,0.2989,9.4418,2210.0,2130.0,1980.0,2130.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1647,ENHI3-,MONQ3-,7.0,0.0,OHL,8.424,21.315,0.0269,34.0,32.0,28.0,32.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1648,FELL1-,WNUK1-,5.0,0.0,OHL,0.3751,1.1011,0.263,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1649,GHPS4-,REDS4-,25.0,0.0,OHL,0.0514,0.5412,13.4707,1995.0,1926.0,1787.0,1926.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1650,GHPS4-,REDS4-,25.0,0.0,OHL,0.0514,0.5412,13.4707,1995.0,1926.0,1787.0,1926.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1651,GLLE1-,NETS1-,30.04,0.0,OHL,2.3011,7.0802,1.472,284.0,278.0,270.0,278.0,spt_circuit_changes,,,,2028.0,Change,,,,
1652,GLLE1-,NETS1-,30.04,0.0,OHL,2.3011,7.0802,1.472,284.0,278.0,270.0,278.0,spt_circuit_changes,,,,2028.0,Change,,,,
1653,GLLE1-,TONG1-,33.1,0.0,OHL,2.0116,7.2879,1.729,197.7655612082144,186.10539517166072,168.04356935033246,186.10539517166072,spt_circuit_changes,,,,2028.0,Addition,,,,
1654,GLLE1-,TONG1-,33.1,0.0,OHL,2.0116,7.2879,1.729,197.7655612082144,186.10539517166072,168.04356935033246,186.10539517166072,spt_circuit_changes,,,,2028.0,Change,,,,
1655,GLTA3-,REDS3-,0.0,4.0,Cable,1.1067,3.4976,0.4694,67.0,67.0,67.0,67.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1656,GRMO2-,KINC2-,14.96,0.0,OHL,0.0637,0.6185,4.1503,1120.0,1060.0,990.0,1060.0,spt_circuit_changes,,,,2028.0,Change,,,,
1657,HARB4Q,SMEA4Q,33.44,0.0,OHL,0.0711,0.6639,19.4885,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1658,HARB4Q,WISH4-,28.33,0.0,OHL,0.0602,0.5625,16.5105,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1659,HARB4R,KINN4-,42.04,0.0,OHL,0.088,0.7944,25.3823,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1660,HARB4R,SMEA4R,33.44,0.0,OHL,0.0711,0.6639,19.4885,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1661,HARB4R,WISH4-,28.33,0.0,OHL,0.0602,0.5625,16.5105,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1662,HLND1-,WISH1-,17.0,1.01,Composite,1.3056,3.8061,2.1392,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1663,HOLM1T,QUAN1-,6.0,0.0,OHL,0.4559,1.2998,0.3171,284.0,278.0,270.0,278.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1664,HRCR3A,REDS3A,15.0,0.0,OHL,12.0134,43.8758,0.0601,48.0,48.0,48.0,48.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1665,HRCR3A,REDS3A,15.0,0.0,OHL,12.0134,43.8758,0.0601,48.0,48.0,48.0,48.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1666,KINC2-,WFIE2-,33.419,0.0,OHL,0.128,1.3518,9.4059,1330.0,1280.0,1180.0,1280.0,spt_circuit_changes,,,,2028.0,Change,,,,
1667,MOSM2-,WFIE2-,8.243,0.0,OHL,0.0354,0.3449,2.2729,1330.0,1280.0,1180.0,1280.0,spt_circuit_changes,,,,2028.0,Change,,,,
1668,NEAR2-,NEAR2T,7.6,0.0,OHL,0.0331,0.3408,1.9829,1380.0,1320.0,1230.0,1320.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1669,OFOA1-,OFOA1T,20.0,0.0,OHL,1.5025,4.4007,1.0533,167.0,160.0,148.0,160.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1670,STHA4A,WISH4-,11.6,0.0,OHL,0.0243,0.2192,7.0076,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Change,,,,
1671,STHA4B,WISH4-,11.6,0.0,OHL,0.0243,0.2192,7.0076,2770.0,2730.0,2660.0,2730.0,spt_circuit_changes,,,,2028.0,Addition,,,,
1672,BOLN41,LHOR4A,28.1,0.0,OHL,0.0305,0.4887,18.5239,3102,2935.0,2765.0,2935.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1673,BRFO41,DISS4A,31.4,0.1,Composite,0.0279,0.5404,23.1059,3326,3326.0,3320.0,3320.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1674,BRFO41,DISS4B,31.4,0.1,Composite,0.0279,0.5404,23.1059,3326,3326.0,3320.0,3320.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1675,CELL41,DRAK41,45.012,0.0,OHL,0.0719,0.8656,27.0675,2420,2330.0,2170.0,2330.0,nget_circuit_changes,,,,2023.0,Change,,,,
1676,CELL41,DRAK41,45.712,0.0,OHL,0.073,0.8791,27.4871,2420,2330.0,2170.0,2330.0,nget_circuit_changes,,,,2023.0,Change,,,,
1677,DISS4A,NORM41,29.7,0.0,OHL,0.0263,0.5101,19.9633,3326,3326.0,3320.0,3320.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1678,DISS4B,NORM41,29.7,0.0,OHL,0.0263,0.5101,19.9633,3326,3326.0,3320.0,3320.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1679,HINP41,SHUR41,1.213,0.0,OHL,0.002,0.024,0.707,3100,3050.0,2960.0,3050.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1680,LHOR4B,NINF41,23.2,0.0,OHL,0.0252,0.4035,15.2937,3102,2935.0,2765.0,2935.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1681,SHUR41,SHUR41,0.0,0.0,Series Reactor,0,2,0,2400,2400.0,2400.0,2400.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1682,SHUR41,TAUN42,27.0,0.0,OHL,0.0487,0.5369,15.6574,3100,3050.0,2960.0,3050.0,nget_circuit_changes,,,,2023.0,Addition,,,,
1683,BLYT21,BLYT22,0.0,0.0,SSSC,0,2.6446,0,1524,1524.0,1524.0,1524.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1684,BLYT21,BLYT23,0.0,0.0,SSSC,0,2.6446,0,1524,1524.0,1524.0,1524.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1685,BRAI4A,BULL41,12.343,0.0,OHL,0.0121,0.2133,8.2261,3100,3100.0,3100.0,3100.0,nget_circuit_changes,,,,2024.0,Change,,,,
1686,BRAI4B,RAYL41,33.03,0.0,OHL,0.0325,0.5709,22.0036,2779,2568.0,2217.0,2568.0,nget_circuit_changes,,,,2024.0,Change,,,,
1687,BRFO41,FRIS4A,35.557,0.0,OHL,0.0386,0.6184,23.4396,2779,2568.0,2217.0,2568.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1688,BRFO41,FRIS4B,35.557,0.0,OHL,0.0386,0.6184,23.4396,2779,2568.0,2217.0,2568.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1689,BRFO41,FRIS4C,35.557,0.0,OHL,0.0386,0.6184,23.4396,2779,2569.0,2217.0,2569.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1690,BRFO41,FRIS4D,35.557,0.0,OHL,0.0386,0.6184,23.4396,2779,2568.0,2217.0,2568.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1691,BRLE41,MELK41,82.134,0.0,OHL,0.1769,1.6438,47.1939,1630,1630.0,1490.0,1630.0,nget_circuit_changes,,,,2024.0,Change,,,,
1692,BRLE41,MELK41,81.569,0.0,OHL,0.176,1.6326,46.8641,1630,1630.0,1490.0,1630.0,nget_circuit_changes,,,,2024.0,Change,,,,
1693,BRWA4A,BRWA4C,4.371,0.0,OHL,0.0079,0.087,2.5326,2030,1930.0,1770.0,1930.0,nget_circuit_changes,,,,2024.0,Change,,,,
1694,BRWA4B,BRWA4D,4.0,0.462,Composite,0.0076,0.085,7.3611,2030,1930.0,1770.0,1930.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1695,BRWA4C,MELK41,77.004,0.0,OHL,0.1368,1.5195,45.0234,2009,1911.0,1746.0,1911.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1696,BRWA4C,SHUR41,14.02,0.0,OHL,0.0218,0.269,8.4136,2030,1930.0,1770.0,1930.0,nget_circuit_changes,,,,2024.0,Change,,,,
1697,BRWA4D,MELK41,76.264,0.0,OHL,0.1356,1.5048,44.5918,2009,2009.0,2009.0,2009.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1698,BRWA4D,SHUR41,14.02,0.0,OHL,0.0218,0.269,8.4136,3100,3050.0,2960.0,3050.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1699,BULL41,RAYL41,20.646,0.0,OHL,0.0203,0.3568,13.7565,3100,3100.0,3100.0,3100.0,nget_circuit_changes,,,,2024.0,Change,,,,
1700,ELST4A,SUND41,34.834,0.0,OHL,0.0556,0.6699,20.9635,2400,2300.0,2140.0,2300.0,nget_circuit_changes,,,,2024.0,Change,,,,
1701,ELST4B,SUND42,34.706,0.0,OHL,0.0554,0.6674,20.8867,1590,1500.0,1346.0,1500.0,nget_circuit_changes,,,,2024.0,Change,,,,
1702,FRIN4A,FRIS41,0.0,0.3,Cable,0.0002,0.0035,3.2746,2779,2779.0,2779.0,2779.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1703,FRIN4B,FRIS4C,0.0,0.1,Cable,0,0,0,2780,2780.0,2780.0,2780.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1704,FRIS4A,FRIS41,0.0,0.2,Cable,0.0001,0.0024,2.183,2779,2779.0,2779.0,2779.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1705,FRIS4A,SIZE41,7.61,0.0,OHL,0.0083,0.1324,5.0166,2779,2568.0,2217.0,2568.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1706,FRIS4B,FRIS41,0.0,0.15,Cable,0.0001,0.0018,1.6373,2779,2779.0,2779.0,2779.0,nget_circuit_changes,,,,2024.0,Addition,,,,
1707,FRIS4B,SIZE41,7.61,0.0,OHL,0.0083,0.1324,5.0166,2779,2568.0,2217.0,2568.0,nget_circuit_changes,,,,2024.0,Addition,,,,
