,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,Year,Status,Rating (MVA),OFTO,Station,OHL Length(km),Cable Length(km),Voltage (kV),Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV), Rating (MVA),Site,Voltage Ratio (kV),Rating(MVA),Voltage(kV)
579,CAAD1R,CRSS1K,13.08,0.0,OHL,0.3091,2.7749,0.721,448.0,430.0,398.0,430.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
580,CAAD1R,CRSS1K,13.08,0.0,OHL,0.3091,2.7749,0.721,448.0,430.0,398.0,430.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
581,CAID2-,KNOC2J,38.99,0.0,OHL,0.2208,1.6052,10.631,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
582,CLGO2-,DAAS2-,12.77,0.0,OHL,0.0723,0.5255,3.481,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
583,CLGO2-,KNOC2K,47.45,0.0,OHL,0.2687,1.9535,12.938,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
584,CLOI1-,CLOI11,0.0,10.5,Cable,0.336,2.289,0.557,280.0,270.0,245.0,270.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
585,CLOI1-,MELG1K,0.0,1.0,Cable,0.0133,0.0765,1.358,220.0,211.0,211.0,211.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
586,CONN1D,CONN1K,0.0,0.5,Cable,0.0104,0.042,0.685,200.0,178.0,178.0,178.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
587,CONN1D,STRW17,17.0,0.0,OHL,0.857,3.52,0.952,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
588,CONN1J,CONN1K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
589,CONN2J,DOUN2-,10.34,0.0,OHL,0.0621,0.5689,2.193,702.0,665.0,599.0,665.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
590,CONN2J,DOUN2-,10.34,0.0,OHL,0.0621,0.5689,2.193,702.0,665.0,599.0,665.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
591,CONN2K,DOUN2-,10.34,0.0,OHL,0.0621,0.5689,2.193,702.0,665.0,599.0,665.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
592,CONN2K,GORW2-,49.33,0.0,OHL,0.296,2.7136,10.46,702.0,665.0,599.0,665.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
593,CRDH1J,CRDH1K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
594,CRDH1J,KILC1Q,4.98,0.0,OHL,0.7095,1.1715,0.244,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
595,CRDH1K,FERO1S,5.02,0.0,OHL,0.7118,1.1784,0.246,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
596,CRDH2J,CRDH2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
597,CRDH2J,DALB2A,14.0,0.0,OHL,0.0516,0.5615,3.962,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
598,CRDH2K,DALB2B,14.0,0.0,OHL,0.0516,0.5615,3.962,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
599,CRSS1J,CRSS1Q,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
600,CRSS1J,SHDM1-,10.0,0.0,OHL,0.5,2.07,0.56,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
601,CRSS1J,TNGF1-,12.08,0.0,OHL,0.2855,2.5628,0.666,448.0,430.0,398.0,430.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
602,CRSS1K,CRSS1R,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
603,CRSS1K,HICL1-,0.0,0.4,Cable,0.0072,0.056,0.48,158.0,146.0,146.0,146.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
604,CRSS1Q,CRSS1R,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
605,CRSS1Q,PORA1R,44.7,0.0,OHL,0.7152,7.9119,2.905,739.0,710.0,662.0,710.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
606,CRSS1R,PORA1S,44.7,0.0,OHL,0.7152,7.9119,2.905,739.0,710.0,662.0,710.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
607,CRSS2Q,PORA2J,44.7,0.0,OHL,0.1788,1.8327,12.605,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
608,CRSS2R,EARR22,16.36,0.0,OHL,0.0654,0.6706,4.612,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
609,CULL1Q,DEAN1Q,0.0,9.0,Cable,0.459,2.016,0.468,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
610,DAAS2-,KNOC2K,60.22,0.0,OHL,0.341,2.479,16.419,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
611,DELL1-,DELL1A,0.0,16.0,Cable,2.2653,3.7619,0.779,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
612,DELL1A,MELG1K,0.0,1.0,Cable,0.0257,0.0557,0.704,127.0,127.0,127.0,127.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
613,DENS1R,TEAL1-,8.7,0.0,OHL,0.3393,1.9053,0.461,183.0,160.0,149.0,160.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
614,DENS1R,TEAS1-,2.9,0.0,OHL,0.1131,0.635,0.154,183.0,160.0,149.0,160.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
615,DLCH1B,LAIR1C,3.7,0.0,OHL,0.0869,0.8073,0.195,464.0,446.0,414.0,446.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
616,DLCH1B,LOCB1M,17.0,0.0,OHL,0.3992,3.7085,0.898,464.0,446.0,414.0,446.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
617,DOUN1-,OWFD1-,0.0,1.0,Cable,0.0206,0.0849,1.349,190.0,147.0,147.0,147.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
618,DOUN2-,GORW2-,58.1,0.0,OHL,0.3486,3.196,12.32,702.0,665.0,599.0,665.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
619,DOUN2-,THUS2J,15.4,0.0,OHL,0.077,0.847,3.28,965.0,925.0,865.0,925.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
620,DOUN2A,DOUN2B,0.0,2.0,Cable,0.011,0.05,5.315,292.0,292.0,292.0,292.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
621,DOUN2B,DOUN2C,0.0,0.5,Cable,0.002,0.01,1.666,294.0,294.0,294.0,294.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
622,DOUN2C,FINS2C,0.0,60.0,Cable,0.818,1.612,142.296,270.0,270.0,270.0,270.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
623,DUGR1Q,EDIN1-,9.5,0.0,OHL,0.475,1.9665,0.532,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
624,DUNO1Q,WHTB1S,18.1,0.0,OHL,0.9231,4.1087,0.923,241.0,230.0,210.0,230.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
625,DUNO1R,WHTB1T,18.1,0.0,OHL,0.9231,4.1087,0.923,241.0,230.0,210.0,230.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
626,EARR21,EARR23,5.6,0.0,OHL,0.0224,0.2296,1.579,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
627,EARR21,PORA2K,28.34,0.0,OHL,0.1134,1.1621,7.993,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
628,EARR22,EARR23,5.6,0.0,OHL,0.0224,0.2296,1.579,1540.0,1480.0,1380.0,1480.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
629,EDIN1-,EDIN1A,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
630,EDIN1-,EDIN1B,0.0,1.0,Cable,0.0001,0.0005,0,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
631,EDIN1-,GLUE1-,0.0,5.0,Cable,0.1182,1.0607,0.276,448.0,430.0,398.0,430.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
632,EDIN1A,EDIN1D,0.0,1.0,Cable,0.0001,0.0005,0,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
633,EDIN1A,GLNU1-,0.0,0.5,Cable,0.0118,0.1061,0.028,448.0,430.0,398.0,430.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
634,EDIN1B,EDIN1C,0.0,20.25,Cable,0.4785,4.296,1.117,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
635,EDIN1D,EDIN1E,0.0,20.25,Cable,0.4785,4.296,1.117,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
636,FARI2K,FOYE2K,8.4,0.0,OHL,0.0479,0.3363,2.358,935.0,880.0,790.0,880.0,shet_circuit_changes,2026.0,change,,,,,,,,,,,,,,,
637,FAUG1-,FAUG1P,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
638,FAUG1-,FAUG1R,0.0,9.0,Cable,0.0889,0.7289,16.551,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
639,FAUG1-,FAUG1R,0.0,9.0,Cable,0.0889,0.7289,16.551,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
640,FAUG1-,MILS1Q,0.0,6.5,Cable,0.0642,0.5264,11.953,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
641,FAUG1P,MILS1Q,0.0,6.5,Cable,0.0642,0.5264,11.953,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
642,FAUG1R,QUOI1Q,19.0,0.0,OHL,0.449,4.0308,1.048,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
643,FERO1S,INVE1J,15.21,0.0,OHL,2.157,3.571,0.744,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
644,FETT2P,FETT2R,0.0,1.0,Cable,0.01,0.01,0,999.0,999.0,999.0,999.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
645,FETT2P,KINT2K,32.15,0.0,OHL,0.1624,1.4035,8.454,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
646,FETT2Q,FETT2R,0.0,1.0,Cable,0.01,0.01,0,999.0,999.0,999.0,999.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
647,FETT2Q,KINT2K,32.15,0.0,OHL,0.1624,1.4035,8.454,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
648,FETT4J,FETT4K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
649,FETT4J,FETT4Q,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
650,FETT4K,FETT4R,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
651,FETT4Q,KINT4J,32.15,0.0,OHL,0.0643,0.6205,18.914,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
652,FETT4R,KINT4K,32.15,0.0,OHL,0.0643,0.6205,18.914,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
653,FINS2A,FINS2B,0.0,12.0,Cable,0.067,0.3,31.89,292.0,292.0,292.0,292.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
654,FINS2B,FINS2C,0.0,0.5,Cable,0.002,0.01,1.666,294.0,294.0,294.0,294.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
655,FOYE2-,FOYE2J,0.0,1.0,Cable,0.0053,0.0152,3.23,319.0,319.0,319.0,319.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
656,FOYE2-,FOYE2K,0.0,1.0,Cable,0.01,0.01,0,999.0,999.0,999.0,999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
657,FOYE2K,FOYE2L,0.0,1.0,Cable,0.0053,0.0152,3.23,319.0,319.0,319.0,319.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
658,INRU1Q,PEHE1-,6.7,0.0,OHL,0.3417,1.5008,0.348,241.0,230.0,210.0,230.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
659,INRU1R,PEHE1-,6.7,0.0,OHL,0.3417,1.5008,0.348,241.0,230.0,210.0,230.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
660,INVE1K,KILC1Q,15.1,0.0,OHL,2.15,3.55,0.74,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
661,KERG1A,KERG1W,0.0,4.0,Cable,0.0246,0.319,7.205,272.0,272.0,272.0,272.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
662,KERG1A,YELL1A,0.0,12.0,Cable,0.4007,0.7573,16.422,189.0,189.0,189.0,189.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
663,KERG1B,KERG1W,0.0,4.0,Cable,0.0246,0.319,7.205,272.0,272.0,272.0,272.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
664,KERG1B,YELL1B,0.0,12.0,Cable,0.4007,0.7573,16.422,189.0,189.0,189.0,189.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
665,KERG1K,KERG1N,0.0,0.35,Cable,0.0021,0.0279,0.63,272.0,272.0,272.0,272.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
666,KERG1N,KERG1U,0.0,3.0,Cable,0.1551,0.651,0.158,295.0,295.0,295.0,295.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
667,KERG1U,KERG1V,0.0,2.0,Cable,0.0123,0.1595,3.602,272.0,272.0,272.0,272.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
668,KERG1V,KERG1W,0.0,12.5,Cable,0.6463,2.7125,0.659,295.0,295.0,295.0,295.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
669,KINT4J,KINT4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
670,LAIR1C,LAIR1D,0.0,1.6,Cable,0.2784,1.3408,0.043,111.0,103.0,89.0,103.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
671,LAIR1C,LOCB1M,13.3,0.0,OHL,0.3123,2.9012,0.703,464.0,446.0,414.0,446.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
672,LOCL1S,LOCL1T,0.0,2.0,Cable,0.0473,0.4243,0.11,465.0,445.0,415.0,445.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
673,LOCL1S,MILS1Q,0.0,3.25,Cable,0.1638,0.6734,0.182,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
674,LOCL1S,QUOI1Q,18.3,0.0,OHL,0.9219,3.7893,1.025,241.0,230.0,210.0,230.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
675,LOCL1T,MILS1Q,0.0,2.5,Cable,0.0247,0.2025,4.597,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
676,LOCL1T,MILS1Q,0.0,2.5,Cable,0.0247,0.2025,4.597,207.0,207.0,207.0,207.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
677,NWGL4-,PEHE4J,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
678,PORA1R,PORA1T,5.6,0.0,OHL,0.778,1.25,0.274,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
679,PORA1S,PORA1U,5.6,0.0,OHL,0.778,1.25,0.274,99.0,92.0,79.0,92.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
680,PORA1T,PORA1U,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Removed,,,,,,,,,,,,,,,
681,PORA2J,PORA2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
682,STRW13,STRW17,0.0,0.5,Cable,0.094,0.38,6.17,200.0,178.0,178.0,178.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
683,STRW18,STRW1C,0.0,5.0,Cable,0.455,1.08,0.27,126.0,119.0,108.0,119.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
684,TEAL1-,TEAS1-,5.8,0.0,OHL,0.2262,1.2703,0.307,183.0,160.0,149.0,160.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
685,TEAL2J,TEAL2S,0.0,1.0,Cable,0.0002,0.1981,0.01,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
686,TEAL2S,WFIB2-,38.8,0.0,OHL,0.19,1.67,10.2,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2026.0,Change,,,,,,,,,,,,,,,
687,TNGF1-,TNGF1A,21.5,0.0,OHL,1.075,4.4505,1.204,203.0,193.0,176.0,193.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
688,YELL1-,YELL1M,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
689,YELL1A,YELL1M,0.0,2.0,Cable,0.0123,0.1595,3.602,272.0,272.0,272.0,272.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
690,YELL1B,YELL1M,0.0,2.0,Cable,0.0123,0.1595,3.602,272.0,272.0,272.0,272.0,shet_circuit_changes,2026.0,Addition,,,,,,,,,,,,,,,
691,ALYT4J,ALYT4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
692,ARMA1-,CONN1J,0.0,15.0,Cable,0.75,3.105,0.84,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
693,ARMA1-,MELV1-,0.0,9.8,Cable,0.49,2.0286,0.549,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
694,ARNI1J,ARNI1K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
695,ARNI1K,ARNI1Q,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
696,ARNI1K,DRUL1-,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
697,ARNI1K,MUAI1-,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
698,ARNI1K,STWN1-,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
699,BEAU4-,BEAU4R,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
700,BLHI1J,ELCH1-,24.0,0.0,OHL,1.209,4.97,1.344,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
701,BLHI1K,TEIN1-,0.0,15.0,Cable,1.365,3.24,0.81,162.0,154.0,141.0,154.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
702,BLHI2A,BLHI2J,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
703,BLHI2B,BLHI2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
704,BLHI4-,BLHI4A,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
705,BREC1Q,FASQ1-,0.0,4.0,Cable,0.065,0.334,6.245,176.0,176.0,176.0,176.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
706,BROA1-,BROA1A,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
707,CAAD1R,CNBH1A,1.0,0.0,OHL,0.0236,0.2121,0.055,448.0,430.0,398.0,430.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
708,CAAD1R,CRSS1K,13.08,0.0,OHL,0.3091,2.7749,0.721,448.0,430.0,398.0,430.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
709,CHLE1-,DLCH1A,0.0,10.5,Cable,0.525,2.1735,0.588,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
710,CNBH1A,CNBH1B,0.0,15.0,Cable,1.7046,3.1539,0.814,213.0,207.0,199.0,207.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
711,CNBH1A,CRSS1K,12.08,0.0,OHL,0.2855,2.5628,0.666,448.0,430.0,398.0,430.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
712,COGL4-,COGL4J,0.0,6.0,Cable,0.0308,0.0812,28.2,930.0,900.0,900.0,900.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
713,COGL4-,COGL4J,0.0,6.0,Cable,0.0308,0.0812,28.2,930.0,900.0,900.0,900.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
714,COGL4-,COGL4K,0.0,6.0,Cable,0.0308,0.0812,28.2,930.0,900.0,900.0,900.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
715,COGL4-,COGL4K,0.0,6.0,Cable,0.0308,0.0812,28.2,930.0,900.0,900.0,900.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
716,COGL4J,INGA4J,3.5,0.0,OHL,0.0045,0.067,2.116,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
717,COGL4K,INGA4K,3.5,0.0,OHL,0.0045,0.067,2.116,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
718,CONN1J,CONN1K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
719,CONN1K,KRKN1-,0.0,2.0,Cable,0.1,0.414,0.112,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
720,CONN1K,MELV1-,0.0,5.2,Cable,0.5928,1.1804,0.26,221.0,216.0,208.0,216.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
721,DENS1Q,TEAL1-,8.7,0.0,OHL,0.9918,1.9749,0.435,183.0,177.0,170.0,177.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
722,DENS1R,TEAS1-,2.9,0.0,OHL,0.3306,0.6583,0.145,183.0,177.0,170.0,177.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
723,EDIN1-,EDIN1A,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
724,ENEI1-,ENEI1N,0.0,1.0,Cable,0.0133,0.0766,1.654,250.0,250.0,250.0,250.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
725,ENEI1N,YELL1N,0.0,18.0,Cable,0.9,3.726,1.008,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
726,FASQ1-,FASQ1J,10.0,0.0,OHL,1,4.14,1.12,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
727,FAUG1-,FAUG1M,0.0,0.29,Cable,0.01,0.0225,0.486,220.0,209.0,209.0,209.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
728,FAUG1-,FAUG1N,0.0,0.2,Cable,0.01,0.0157,0.339,220.0,209.0,209.0,209.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
729,FAUG1M,LOCL1Q,8.5,0.0,OHL,0.969,1.9295,0.425,255.0,247.0,237.0,247.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
