,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,Year,Status,Rating (MVA),OFTO,Station,OHL Length(km),Cable Length(km),Voltage (kV),Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV), Rating (MVA),Site,Voltage Ratio (kV),Rating(MVA),Voltage(kV)
3530,KINO41,KINO11,,,,0.1301,7.8864,-0.5157,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3531,KINO41,KINO11,,,,0.1758,8.1226,-0.2746,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3532,KIRK21,KIRK11,,,,0.1366,8.0648,-0.0471,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3533,KIRK21,KIRK11,,,,0.1575,8.0988,-0.027,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3534,KIRK21,KIRK11,,,,0.1147,8.673,-0.0358,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3535,KIRK21,KIRK2A,,,,0.002,0.9802,0.0,,,,,nget_tx,,,760.0,,,,,,,,,,,,,,
3536,KITW21,KITW11,,,,0.1688,8.3316,-1.1711,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3537,KITW21,KITW11,,,,0.1688,8.3316,-1.1711,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3538,KITW21,KITW11,,,,0.1688,8.3316,-1.1711,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3539,KITW21,KITW11,,,,0.1688,8.3316,-1.1711,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3540,KNAR21,KNAR11,,,,0.1441,8.6238,-0.2707,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3541,KNAR21,KNAR11,,,,0.1441,8.6238,-0.2707,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3542,LACK21,GRTO61,,,,0.262,16.5813,-0.4096,,,,,nget_tx,,,133.0,,,,,,,,,,,,,,
3543,LACK21,GRTO61,,,,0.262,16.5813,-0.4096,,,,,nget_tx,,,133.0,,,,,,,,,,,,,,
3544,LACK21,LACK61,,,,0.3726,16.7215,-0.6945,,,,,nget_tx,,,128.0,,,,,,,,,,,,,,
3545,LACK21,LACK61,,,,0.4736,16.5344,-0.54,,,,,nget_tx,,,126.0,,,,,,,,,,,,,,
3546,LACK21,LACK61,,,,0.3726,16.7215,-0.6945,,,,,nget_tx,,,126.0,,,,,,,,,,,,,,
3547,LACK41,LACK21,,,,0.0174,1.598,-0.1503,,,,,nget_tx,,,1154.0,,,,,,,,,,,,,,
3548,LACK41,LACK21,,,,0.0175,1.5879,-4.0069,,,,,nget_tx,,,1100.0,,,,,,,,,,,,,,
3549,LACK41,LACK2A,,,,0.0152,1.6463,-0.1118,,,,,nget_tx,,,1185.0,,,,,,,,,,,,,,
3550,LACK41,LACK2B,,,,0.0182,1.5763,-0.0904,,,,,nget_tx,,,1210.0,,,,,,,,,,,,,,
3551,LALE21,LALE11,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3552,LALE21,LALE11,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3553,LALE21,LALE11,,,,0.1954,8.0796,-0.2295,,,,,nget_tx,,,201.0,,,,,,,,,,,,,,
3554,LALE21,LALE11,,,,0.196,8.3446,-0.7059,,,,,nget_tx,,,200.0,,,,,,,,,,,,,,
3555,LAND41,LAND11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3556,LAND41,LAND11,,,,0.148,7.4973,-0.3849,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3557,LAND42,LAND11,,,,0.1057,7.9352,-0.339,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3558,LEGA41,LEGA11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3559,LEGA41,LEGA11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3560,LEGA41,LEGA11,,,,0.1175,8.6648,-0.4173,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3561,LEGA41,LEGA11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3562,LEGA4A,LEGA41,,,,0.001,0.35,0.0,,,,,nget_tx,,,2002.0,,,,,,,,,,,,,,
3563,LEGA4B,LEGA41,,,,0.001,0.35,0.0,,,,,nget_tx,,,2002.0,,,,,,,,,,,,,,
3564,LEIS4A,LEIS11,,,,0.1057,7.8601,-0.432,,,,,nget_tx,,,272.0,,,,,,,,,,,,,,
3565,LISD21,LISD11,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3566,LISD21,LISD11,,,,0.1441,8.6238,-0.2707,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3567,LISD21,LISD11,,,,0.1441,8.6238,-0.2707,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3568,LISD21,LISD11,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,262.0,,,,,,,,,,,,,,
3569,LITT41,LITT11,,,,0.0997,8.0088,-0.093,,,,,nget_tx,,,267.0,,,,,,,,,,,,,,
3570,LITT41,LITT11,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,253.0,,,,,,,,,,,,,,
3571,LITT41,LITT11,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3572,LITT41,LITT2A,,,,0.014,2.6567,-0.1528,,,,,nget_tx,,,1028.0,,,,,,,,,,,,,,
3573,LITT41,LITT2B,,,,0.014,2.6567,-0.1528,,,,,nget_tx,,,1028.0,,,,,,,,,,,,,,
3574,LOVE41,LOVE11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3575,LOVE41,LOVE11,,,,0.1042,7.831,0.0,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3576,LOVE41,LOVE12,,,,0.1758,8.1226,-0.2746,,,,,nget_tx,,,274.0,,,,,,,,,,,,,,
3577,LOVE41,LOVE12,,,,0.1847,8.1296,-0.2979,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3578,MACC21,MACC31,,,,0.688,24.5904,-0.1031,,,,,nget_tx,,,113.0,,,,,,,,,,,,,,
3579,MACC21,MACC31,,,,0.688,24.5904,-0.1031,,,,,nget_tx,,,113.0,,,,,,,,,,,,,,
3580,MACC41,MACC21,,,,0.018,1.6146,-1.5533,,,,,nget_tx,,,884.0,,,,,,,,,,,,,,
3581,MAGA21,GRAN61,,,,0.1642,10.921,-0.0326,,,,,nget_tx,,,207.0,,,,,,,,,,,,,,
3582,MAGA21,GRAN61,,,,0.1757,10.5541,-0.0326,,,,,nget_tx,,,205.0,,,,,,,,,,,,,,
3583,MANN41,MANN11,,,,0.1759,7.9134,-0.267,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3584,MANN41,MANN11,,,,0.1758,8.1226,-0.2746,,,,,nget_tx,,,272.0,,,,,,,,,,,,,,
3585,MANN41,MANN11,,,,0.1758,8.1226,-0.2746,,,,,nget_tx,,,272.0,,,,,,,,,,,,,,
3586,MANN41,MANN11,,,,0.1326,8.774,-0.7141,,,,,nget_tx,,,259.0,,,,,,,,,,,,,,
3587,MANN41,MANN11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3588,MELK41,MELK11,,,,0.1184,8.3643,-0.0435,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3589,MELK41,MELK11,,,,0.1184,8.3643,-0.0435,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3590,MELK41,MELK11,,,,0.1184,8.3643,-0.0435,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3591,MELK41,MELK11,,,,0.1041,7.8535,-0.0851,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3592,MELK41,MELK2A,,,,0.017,1.6132,-5.1203,,,,,nget_tx,,,750.0,,,,,,,,,,,,,,
3593,MELK41,MELK2B,,,,0.0,1.692,0.0,,,,,nget_tx,,,886.0,,,,,,,,,,,,,,
3594,MILH2A,MILH11,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3595,MILH2A,MILH11,,,,0.179,8.3648,-4.7616,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3596,MILH2B,MILH12,,,,0.1266,8.6449,-1.9406,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3597,MILH2B,MILH12,,,,0.179,8.3648,-4.7616,,,,,nget_tx,,,199.0,,,,,,,,,,,,,,
3598,MITY41,MITY11,,,,0.1139,8.1036,-2.059,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3599,MITY41,MITY11,,,,0.122,8.1963,-0.2446,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3600,MITY41,MITY12,,,,0.1057,7.9352,-0.339,,,,,nget_tx,,,263.0,,,,,,,,,,,,,,
3601,MITY41,MITY12,,,,0.137,7.9818,-0.1471,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3602,MONF41,MONF21,,,,0.0181,1.6409,-0.1418,,,,,nget_tx,,,1100.0,,,,,,,,,,,,,,
3603,MONF41,MONF22,,,,0.0181,1.6409,-0.1418,,,,,nget_tx,,,1100.0,,,,,,,,,,,,,,
3604,MONF4A,MONF21,,,,0.0176,1.5828,-0.1018,,,,,nget_tx,,,1138.0,,,,,,,,,,,,,,
3605,NECH21,NECH11,,,,0.1411,8.6331,-0.2264,,,,,nget_tx,,,270.0,,,,,,,,,,,,,,
3606,NECH21,NECH11,,,,0.1411,8.6331,-0.2264,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3607,NECH21,NECH12,,,,0.1411,8.6331,-0.2264,,,,,nget_tx,,,272.0,,,,,,,,,,,,,,
3608,NECH21,NECH12,,,,0.1411,8.6331,-0.2264,,,,,nget_tx,,,267.0,,,,,,,,,,,,,,
3609,NEEP21,NEEP31,,,,0.5083,24.0899,-0.1921,,,,,nget_tx,,,120.0,,,,,,,,,,,,,,
3610,NEEP21,NEEP31,,,,0.5083,24.0899,-0.1921,,,,,nget_tx,,,120.0,,,,,,,,,,,,,,
3611,NEEP4A,NEEP21,,,,0.021,1.669,-12.6082,,,,,nget_tx,,,1100.0,,,,,,,,,,,,,,
3612,NEWX21,NEWX11,,,,0.1338,8.0531,-0.1824,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3613,NEWX21,NEWX11,,,,0.1338,8.0531,-0.1824,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3614,NEWX21,NEWX11,,,,0.1053,8.0451,-0.0277,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3615,NEWX21,NEWX61,,,,0.2188,10.8367,-0.1908,,,,,nget_tx,,,180.0,,,,,,,,,,,,,,
3616,NEWX21,NEWX61,,,,0.3204,14.3298,-0.2424,,,,,nget_tx,,,180.0,,,,,,,,,,,,,,
3617,NEWX21,NEWX62,,,,0.2972,12.4333,-0.1533,,,,,nget_tx,,,209.0,,,,,,,,,,,,,,
3618,NEWX21,NEWX62,,,,0.1868,10.9484,-0.0207,,,,,nget_tx,,,180.0,,,,,,,,,,,,,,
3619,NFLE41,NFLE11,,,,0.139,8.0987,-0.1363,,,,,nget_tx,,,268.0,,,,,,,,,,,,,,
3620,NFLE41,NFLE11,,,,0.139,8.0987,-0.1363,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3621,NFLE41,NFLE12,,,,0.139,8.0987,-0.1363,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3622,NFLE41,NFLE12,,,,0.139,8.0987,-0.1363,,,,,nget_tx,,,260.0,,,,,,,,,,,,,,
3623,NHYD2A,NHYD61,,,,0.3062,11.0235,-0.4552,,,,,nget_tx,,,187.0,,,,,,,,,,,,,,
3624,NHYD2B,NHYD61,,,,0.2364,13.3312,-0.1908,,,,,nget_tx,,,187.0,,,,,,,,,,,,,,
3625,NHYD2B,NHYD61,,,,0.3062,11.0235,-0.4552,,,,,nget_tx,,,180.0,,,,,,,,,,,,,,
3626,NINF41,NINF11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3627,NINF41,NINF11,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,273.0,,,,,,,,,,,,,,
3628,NINF41,NINF12,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,273.0,,,,,,,,,,,,,,
3629,NINF41,NINF12,,,,0.1509,7.9378,-0.9251,,,,,nget_tx,,,253.0,,,,,,,,,,,,,,
3630,NORL2A,NORL31,,,,0.545,19.7925,-0.1407,,,,,nget_tx,,,114.0,,,,,,,,,,,,,,
3631,NORL2B,NORL31,,,,0.545,19.7925,-0.1407,,,,,nget_tx,,,114.0,,,,,,,,,,,,,,
3632,NORM41,NORM11,,,,0.1264,8.4534,-0.357,,,,,nget_tx,,,277.0,,,,,,,,,,,,,,
3633,NORM41,NORM11,,,,0.1307,7.9515,-0.1098,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3634,NORM41,NORM12,,,,0.1118,8.3874,-0.0906,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3635,NORM41,NORM1A,,,,0.1509,7.9378,-0.9251,,,,,nget_tx,,,253.0,,,,,,,,,,,,,,
3636,NORM41,NORM1B,,,,0.1509,7.9378,-0.9251,,,,,nget_tx,,,267.0,,,,,,,,,,,,,,
3637,NORT21,NORT11,,,,0.1748,8.3565,-0.2684,,,,,nget_tx,,,280.0,,,,,,,,,,,,,,
3638,NORT21,NORT11,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,262.0,,,,,,,,,,,,,,
3639,NORT21,NORT11,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,262.0,,,,,,,,,,,,,,
3640,NORT21,NORT11,,,,0.1748,8.3565,-0.2684,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3641,NORT41,NORT21,,,,0.0186,1.5729,-7.729,,,,,nget_tx,,,1136.0,,,,,,,,,,,,,,
3642,NORT41,NORT21,,,,0.0117,1.591,-4.4806,,,,,nget_tx,,,1133.0,,,,,,,,,,,,,,
3643,NURS41,NURS11,,,,0.1471,8.4008,-0.1719,,,,,nget_tx,,,253.0,,,,,,,,,,,,,,
3644,NURS41,NURS11,,,,0.1471,8.4008,-0.1719,,,,,nget_tx,,,252.0,,,,,,,,,,,,,,
3645,NURS4A,NURS11,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,262.0,,,,,,,,,,,,,,
3646,OCKH21,OCKH11,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3647,OCKH21,OCKH11,,,,0.1221,8.0467,-0.0391,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3648,OCKH21,OCKH11,,,,0.179,8.3648,-4.7616,,,,,nget_tx,,,202.0,,,,,,,,,,,,,,
3649,OCKH21,OCKH2A,,,,0.0104,0.867,-4.0354,,,,,nget_tx,,,760.0,,,,,,,,,,,,,,
3650,OFFE21,OFFE31,,,,0.5135,18.2228,-0.5477,,,,,nget_tx,,,100.0,,,,,,,,,,,,,,
3651,OFFE21,OFFE32,,,,0.5135,18.2228,-0.5477,,,,,nget_tx,,,115.0,,,,,,,,,,,,,,
3652,OLDB21,OLDB11,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3653,OLDB21,OLDB11,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3654,OLDB4A,OLDB21,,,,0.0146,1.609,-1.8746,,,,,nget_tx,,,1115.0,,,,,,,,,,,,,,
3655,OSBA41,OSBA11,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3656,OSBA41,OSBA11,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3657,OSBA42,OSBA11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3658,PADI41,PADI11,,,,0.1373,8.1976,-0.1719,,,,,nget_tx,,,274.0,,,,,,,,,,,,,,
3659,PADI41,PADI11,,,,0.1051,7.8585,-0.0834,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3660,PELH41,PELH11,,,,0.1175,8.6648,-0.4173,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3661,PELH41,PELH12,,,,0.1175,8.6648,-0.4173,,,,,nget_tx,,,264.0,,,,,,,,,,,,,,
3662,PEMB41,PEMB11,,,,0.1658,8.4025,-1.5604,,,,,nget_tx,,,276.0,,,,,,,,,,,,,,
3663,PEMB41,PEMB11,,,,0.1471,8.4008,-0.1719,,,,,nget_tx,,,275.0,,,,,,,,,,,,,,
3664,PENN21,PENN11,,,,0.1623,8.097,-1.5978,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3665,PENN21,PENN11,,,,0.1441,8.6238,-0.2707,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3666,PENN21,PENN11,,,,0.1623,8.097,-1.5978,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3667,PENN21,PENN11,,,,0.1623,8.097,-1.5978,,,,,nget_tx,,,266.0,,,,,,,,,,,,,,
3668,PENN4A,PENN21,,,,0.0176,1.5828,-0.1018,,,,,nget_tx,,,1138.0,,,,,,,,,,,,,,
3669,PENN4B,PENN21,,,,0.0132,1.6756,-0.4337,,,,,nget_tx,,,1063.0,,,,,,,,,,,,,,
3670,PENT41,PENT11,,,,0.1471,8.4008,-0.1719,,,,,nget_tx,,,257.0,,,,,,,,,,,,,,
3671,PENT41,PENT11,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,255.0,,,,,,,,,,,,,,
3672,PEWO2A,PENW11,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3673,PEWO2B,PENW11,,,,0.1594,8.6081,-0.2215,,,,,nget_tx,,,261.0,,,,,,,,,,,,,,
3674,PEWO41,PENE11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,265.0,,,,,,,,,,,,,,
3675,PEWO41,PENE11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,265.0,,,,,,,,,,,,,,
3676,PEWO41,PENE11,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,265.0,,,,,,,,,,,,,,
3677,PEWO41,PENW11,,,,0.1311,7.9055,-0.1016,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3678,PEWO41,PEWO2A,,,,0.0189,1.6132,-0.7226,,,,,nget_tx,,,1129.0,,,,,,,,,,,,,,
3679,PEWO41,PEWO2A,,,,0.0178,1.5995,-1.2431,,,,,nget_tx,,,845.0,,,,,,,,,,,,,,
3680,PEWO41,PEWO2B,,,,0.0175,1.5879,-4.0069,,,,,nget_tx,,,1139.0,,,,,,,,,,,,,,
3681,PEWO41,PEWO2B,,,,0.021,1.669,-12.6082,,,,,nget_tx,,,876.0,,,,,,,,,,,,,,
3682,PEWO41,PEWO4A,,,,0.0046,0.2858,-16.2245,,,,,nget_tx,,,2750.0,,,,,,,,,,,,,,
3683,PEWO41,PEWO4B,,,,0.0071,0.2875,-16.2245,,,,,nget_tx,,,2750.0,,,,,,,,,,,,,,
3684,PITS21,PITS31,,,,0.4975,20.4439,-0.2606,,,,,nget_tx,,,110.0,,,,,,,,,,,,,,
3685,PITS21,PITS31,,,,0.4975,20.4439,-0.2606,,,,,nget_tx,,,110.0,,,,,,,,,,,,,,
3686,PITS21,PITS32,,,,0.2998,20.1311,-0.3705,,,,,nget_tx,,,120.0,,,,,,,,,,,,,,
3687,PITS21,PITS32,,,,0.2998,20.1311,-0.3705,,,,,nget_tx,,,120.0,,,,,,,,,,,,,,
3688,POPP21,POPP31,,,,0.4905,24.145,-0.1894,,,,,nget_tx,,,110.0,,,,,,,,,,,,,,
3689,POPP21,POPP31,,,,0.2731,30.5821,-0.0312,,,,,nget_tx,,,110.0,,,,,,,,,,,,,,
3690,PYLE21,PYLE11,,,,0.1366,8.0648,-0.0471,,,,,nget_tx,,,279.0,,,,,,,,,,,,,,
3691,PYLE21,PYLE11,,,,0.2009,8.1596,-0.5003,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3692,RAIN21,RAIN11,,,,0.1927,8.5256,-0.5357,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3693,RAIN21,RAIN11,,,,0.1927,8.5256,-0.5357,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3694,RAIN21,RAIN12,,,,0.1927,8.5256,-0.5357,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3695,RAIN21,RAIN12,,,,0.1927,8.5256,-0.5357,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3696,RASS41,RASS11,,,,0.0996,8.0568,-1.1981,,,,,nget_tx,,,273.0,,,,,,,,,,,,,,
3697,RASS41,RASS11,,,,0.0996,8.0568,-1.1981,,,,,nget_tx,,,270.0,,,,,,,,,,,,,,
3698,RATS41,RATS11,,,,0.1042,7.841,-0.0895,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3699,RATS41,RATS11,,,,0.1047,8.2285,-0.0886,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3700,RATS41,RATS12,,,,0.1373,8.1976,-0.1719,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3701,RATS41,RATS12,,,,0.1278,8.0061,-0.2276,,,,,nget_tx,,,277.0,,,,,,,,,,,,,,
3702,RATS41,RATS2A,,,,0.0146,1.609,-1.8746,,,,,nget_tx,,,1125.0,,,,,,,,,,,,,,
3703,RAYL41,RAYM11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3704,RAYL41,RAYM11,,,,0.1309,7.8656,-0.4549,,,,,nget_tx,,,262.0,,,,,,,,,,,,,,
3705,RAYL41,RAYM11,,,,0.1045,7.8618,-0.0882,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3706,RAYL41,RAYM11,,,,0.1759,7.9134,-0.267,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3707,REBR21,REBR32,,,,0.665,28.1922,-0.151,,,,,nget_tx,,,111.0,,,,,,,,,,,,,,
3708,REBR22,REBR31,,,,0.3375,30.6481,-0.1769,,,,,nget_tx,,,132.0,,,,,,,,,,,,,,
3709,REBR22,REBR31,,,,0.665,28.1922,-0.151,,,,,nget_tx,,,112.0,,,,,,,,,,,,,,
3710,RICH41,RICH11,,,,0.1186,7.8741,-0.3958,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3711,RICH41,RICH11,,,,0.1181,7.9033,-0.3958,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3712,ROCH21,ROCH11,,,,0.1183,8.3927,-0.0783,,,,,nget_tx,,,278.0,,,,,,,,,,,,,,
3713,ROCH21,ROCH11,,,,0.1183,8.3927,-0.0783,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3714,ROCH21,ROCH11,,,,0.1183,8.3927,-0.0783,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3715,ROCH21,ROCH12,,,,0.1183,8.3927,-0.2368,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3716,ROCH4A,ROCH21,,,,0.0098,1.5863,-0.0631,,,,,nget_tx,,,1100.0,,,,,,,,,,,,,,
3717,ROCK41,ROCK1A,,,,0.054,4.8906,-0.1253,,,,,nget_tx,,,460.0,,,,,,,,,,,,,,
3718,RUGE41,RUGE11,,,,0.1139,8.1036,-2.059,,,,,nget_tx,,,267.0,,,,,,,,,,,,,,
3719,RUGE41,RUGE11,,,,0.1139,8.1036,-2.059,,,,,nget_tx,,,267.0,,,,,,,,,,,,,,
3720,RYEH41,RYEH13,,,,0.1372,8.0197,-0.1238,,,,,nget_tx,,,253.0,,,,,,,,,,,,,,
3721,RYEH42,RYEH12,,,,0.1055,8.2414,-0.0848,,,,,nget_tx,,,260.0,,,,,,,,,,,,,,
3722,RYEH43,RYEH11,,,,0.1326,8.774,-0.7141,,,,,nget_tx,,,260.0,,,,,,,,,,,,,,
3723,SAEN21,SAEN11,,,,0.1531,8.6564,-0.0254,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3724,SAEN21,SAEN11,,,,0.1531,8.6564,-0.0254,,,,,nget_tx,,,211.0,,,,,,,,,,,,,,
3725,SALH21,SALH11,,,,0.1392,8.4361,-0.781,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3726,SALH21,SALH11,,,,0.1392,8.4361,-0.781,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3727,SEAB41,SEAB11,,,,0.1307,7.9515,-0.1098,,,,,nget_tx,,,276.0,,,,,,,,,,,,,,
3728,SEAB41,SEAB11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,256.0,,,,,,,,,,,,,,
3729,SEAB41,SEAB11,,,,0.1303,7.8698,-0.4285,,,,,nget_tx,,,256.0,,,,,,,,,,,,,,
3730,SELL4A,SELL11,,,,0.0996,8.0568,-1.1981,,,,,nget_tx,,,275.0,,,,,,,,,,,,,,
3731,SELL4A,SELL11,,,,0.0996,8.0568,-1.1981,,,,,nget_tx,,,273.0,,,,,,,,,,,,,,
3732,SELL4A,SELL12,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,270.0,,,,,,,,,,,,,,
3733,SELL4A,SELL13,,,,0.1621,8.0984,-0.0747,,,,,nget_tx,,,256.0,,,,,,,,,,,,,,
3734,SHEC21,SHEC31,,,,0.593,20.7915,-0.122,,,,,nget_tx,,,115.0,,,,,,,,,,,,,,
3735,SHEC21,SHEC31,,,,0.593,20.7915,-0.122,,,,,nget_tx,,,114.0,,,,,,,,,,,,,,
3736,SHRE4B,SHRE11,,,,0.1057,7.9352,-0.339,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3737,SIZE41,SIZE11,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,267.0,,,,,,,,,,,,,,
3738,SIZE41,SIZE12,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,268.0,,,,,,,,,,,,,,
3739,SIZE41,SIZE1A,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,268.0,,,,,,,,,,,,,,
3740,SIZE41,SIZE1B,,,,0.103,7.9231,-0.0638,,,,,nget_tx,,,269.0,,,,,,,,,,,,,,
3741,SJOW21,LODR61,,,,0.3062,11.0235,-0.4552,,,,,nget_tx,,,198.0,,,,,,,,,,,,,,
3742,SJOW21,SJOW13,,,,0.167,7.9774,-0.2092,,,,,nget_tx,,,249.0,,,,,,,,,,,,,,
3743,SJOW41,LODR61,,,,0.1529,12.1324,-0.0623,,,,,nget_tx,,,273.0,,,,,,,,,,,,,,
3744,SJOW41,LODR61,,,,0.1403,12.3367,-0.6356,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3745,SJOW41,LODR62,,,,0.1307,7.9515,-0.1098,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3746,SJOW41,LODR62,,,,0.1455,13.3242,-0.0759,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
3747,SJOW41,SJOW11,,,,0.1229,8.3873,-0.1147,,,,,nget_tx,,,270.0,,,,,,,,,,,,,,
3748,SJOW41,SJOW11,,,,0.1229,8.3873,-0.1147,,,,,nget_tx,,,240.0,,,,,,,,,,,,,,
